chr	start	end	name	score	strand	cluster_ID	cluster_ACC
6	2029590	2031697	ENSTNIG00000008136	.	-	C378	PF00061
6	2035294	2040256	ENSTNIG00000008138	.	-	C956	PF00514
6	2035294	2040256	ENSTNIG00000008138	.	-	C1416	PF02985
6	2063146	2066942	ENSTNIG00000008140	.	-	C956	PF00514
6	2063146	2066942	ENSTNIG00000008140	.	-	C1416	PF02985
6	2743267	2753201	ENSTNIG00000008176	.	-	C789	PF00188
6	2759535	2762612	ENSTNIG00000008177	.	-	C789	PF00188
6	2900852	2951074	ENSTNIG00000008186	.	-	C965	PF00520
6	2967953	2978027	ENSTNIG00000008187	.	+	C965	PF00520
6	3541167	3542184	ENSTNIG00000012703	.	+	C557	PF00089
6	3544306	3548054	ENSTNIG00000001040	.	+	C557	PF00089
6	3563308	3569374	ENSTNIG00000012704	.	+	C418	PF00069
6	3563308	3569374	ENSTNIG00000012704	.	+	C1693	PF07714
6	3589532	3591470	ENSTNIG00000012706	.	+	C418	PF00069
6	3589532	3591470	ENSTNIG00000012706	.	+	C1693	PF07714
6	3900872	3901650	ENSTNIG00000012728	.	+	C205	PF00031
6	3902670	3903983	ENSTNIG00000012729	.	+	C205	PF00031
6	4056539	4068538	ENSTNIG00000012744	.	+	C406	PF00069
6	4056539	4068538	ENSTNIG00000012744	.	+	C1692	PF07714
6	4080884	4100665	ENSTNIG00000012747	.	+	C406	PF00069
6	4080884	4100665	ENSTNIG00000012747	.	+	C1692	PF07714
6	4103497	4106367	ENSTNIG00000001339	.	+	C534	PF00083
6	4103497	4106367	ENSTNIG00000001339	.	+	C1660	PF07690
6	4111105	4113806	ENSTNIG00000000333	.	+	C534	PF00083
6	4111105	4113806	ENSTNIG00000000333	.	+	C1660	PF07690
6	4115872	4122926	ENSTNIG00000012748	.	+	C534	PF00083
6	4115872	4122926	ENSTNIG00000012748	.	+	C1660	PF07690
6	4126248	4133568	ENSTNIG00000000028	.	+	C534	PF00083
6	4126248	4133568	ENSTNIG00000000028	.	+	C1660	PF07690
6	4201026	4202718	ENSTNIG00000001057	.	-	C548	PF00089
6	4205519	4206493	ENSTNIG00000000137	.	-	C548	PF00089
6	4208145	4209880	ENSTNIG00000012750	.	-	C548	PF00089
6	4354913	4356984	ENSTNIG00000012758	.	-	C596	PF00096
6	4360626	4363653	ENSTNIG00000012759	.	+	C596	PF00096
6	4647168	4649559	ENSTNIG00000000194	.	+	C12	PF00001
6	4665002	4665779	ENSTNIG00000012770	.	-	C12	PF00001
6	4959965	4964432	ENSTNIG00000012781	.	+	C1044	PF00612
6	5000325	5016901	ENSTNIG00000012785	.	+	C1044	PF00612
6	5258754	5266642	ENSTNIG00000017113	.	-	C372	PF00059
6	5275392	5277829	ENSTNIG00000017114	.	-	C372	PF00059
6	5470104	5471055	ENSTNIG00000017128	.	+	C954	PF00505
6	5484868	5486448	ENSTNIG00000017129	.	+	C954	PF00505
6	6149559	6161058	ENSTNIG00000013663	.	+	C190	PF00028
6	6149559	6161058	ENSTNIG00000013663	.	+	C1194	PF01049
6	6170232	6197798	ENSTNIG00000013662	.	-	C190	PF00028
6	6170232	6197798	ENSTNIG00000013662	.	-	C1194	PF01049
6	6244191	6246249	ENSTNIG00000013661	.	-	C934	PF00459
6	6248425	6250554	ENSTNIG00000013660	.	-	C934	PF00459
6	6252861	6254096	ENSTNIG00000013658	.	+	C1358	PF02267
6	6257246	6259903	ENSTNIG00000013657	.	+	C1358	PF02267
6	6419938	6423052	ENSTNIG00000013650	.	+	C681	PF00109
6	6419938	6423052	ENSTNIG00000013650	.	+	C1112	PF00698
6	6419938	6423052	ENSTNIG00000013650	.	+	C1380	PF02801
6	6437566	6440815	ENSTNIG00000013649	.	-	C681	PF00109
6	6437566	6440815	ENSTNIG00000013649	.	-	C1112	PF00698
6	6437566	6440815	ENSTNIG00000013649	.	-	C1380	PF02801
6	6447110	6451505	ENSTNIG00000013647	.	+	C397	PF00069
6	6457753	6477539	ENSTNIG00000013645	.	+	C141	PF00018
6	6457753	6477539	ENSTNIG00000013645	.	+	C1540	PF07653
6	6479136	6480071	ENSTNIG00000013644	.	+	C141	PF00018
6	6479136	6480071	ENSTNIG00000013644	.	+	C1540	PF07653
6	6523490	6542108	ENSTNIG00000013640	.	+	C397	PF00069
6	6563060	6568261	ENSTNIG00000013638	.	+	C758	PF00169
6	6598994	6616388	ENSTNIG00000013635	.	+	C758	PF00169
6	6630647	6635708	ENSTNIG00000013631	.	+	C140	PF00018
6	6630647	6635708	ENSTNIG00000013631	.	+	C405	PF00069
6	6630647	6635708	ENSTNIG00000013631	.	+	C1690	PF07714
6	6676922	6687399	ENSTNIG00000013629	.	+	C140	PF00018
6	6690363	6699282	ENSTNIG00000013628	.	+	C405	PF00069
6	6690363	6699282	ENSTNIG00000013628	.	+	C1690	PF07714
7	1343084	1343962	ENSTNIG00000008610	.	+	C338	PF00047
7	1343084	1343962	ENSTNIG00000008610	.	+	C1571	PF07679
7	1402067	1404964	ENSTNIG00000008609	.	-	C338	PF00047
7	1402067	1404964	ENSTNIG00000008609	.	-	C1571	PF07679
7	1608502	1610861	ENSTNIG00000008606	.	+	C319	PF00047
7	1608502	1610861	ENSTNIG00000008606	.	+	C1570	PF07679
7	1623120	1636342	ENSTNIG00000008605	.	-	C319	PF00047
7	1623120	1636342	ENSTNIG00000008605	.	-	C1570	PF07679
7	1848268	1852722	ENSTNIG00000008602	.	-	C120	PF00012
7	1858003	1858390	ENSTNIG00000008601	.	-	C694	PF00125
7	1858661	1859277	ENSTNIG00000008600	.	+	C694	PF00125
7	1866420	1872320	ENSTNIG00000008598	.	-	C120	PF00012
7	2113341	2117049	ENSTNIG00000008591	.	-	C404	PF00069
7	2113341	2117049	ENSTNIG00000008591	.	-	C927	PF00433
7	2130701	2134251	ENSTNIG00000008590	.	-	C404	PF00069
7	2130701	2134251	ENSTNIG00000008590	.	-	C927	PF00433
7	2256493	2262256	ENSTNIG00000008583	.	+	C597	PF00096
7	2287185	2290155	ENSTNIG00000008578	.	-	C597	PF00096
7	2305151	2308419	ENSTNIG00000008575	.	+	C1455	PF03982
7	2310288	2314725	ENSTNIG00000008574	.	+	C1455	PF03982
7	2325965	2329441	ENSTNIG00000008571	.	-	C640	PF00097
7	2325965	2329441	ENSTNIG00000008571	.	-	C1059	PF00622
7	2325965	2329441	ENSTNIG00000008571	.	-	C1082	PF00643
7	2332665	2336691	ENSTNIG00000008570	.	+	C640	PF00097
7	2332665	2336691	ENSTNIG00000008570	.	+	C1059	PF00622
7	2332665	2336691	ENSTNIG00000008570	.	+	C1082	PF00643
7	2351401	2372105	ENSTNIG00000008568	.	-	C1665	PF07690
7	2391103	2393776	ENSTNIG00000008567	.	-	C1665	PF07690
7	2400031	2406224	ENSTNIG00000008565	.	+	C1240	PF01363
7	2462897	2485285	ENSTNIG00000008557	.	-	C1240	PF01363
7	3080876	3081884	ENSTNIG00000009907	.	-	C13	PF00001
7	3125925	3138499	ENSTNIG00000009913	.	+	C13	PF00001
7	3514411	3517205	ENSTNIG00000009934	.	+	C637	PF00097
7	3514411	3517205	ENSTNIG00000009934	.	+	C1084	PF00643
7	3521218	3527409	ENSTNIG00000009935	.	-	C637	PF00097
7	3521218	3527409	ENSTNIG00000009935	.	-	C1084	PF00643
7	3757808	3775210	ENSTNIG00000009948	.	+	C1208	PF01094
7	3795954	3806507	ENSTNIG00000009950	.	-	C1208	PF01094
7	4351597	4354399	ENSTNIG00000002454	.	+	C403	PF00069
7	4393316	4396276	ENSTNIG00000009981	.	+	C403	PF00069
7	4418171	4419031	ENSTNIG00000009984	.	+	C522	PF00076
7	4474276	4475964	ENSTNIG00000009992	.	-	C344	PF00047
7	4480823	4482283	ENSTNIG00000009993	.	-	C522	PF00076
7	4521082	4522506	ENSTNIG00000000565	.	+	C344	PF00047
7	4836408	4838320	ENSTNIG00000000719	.	+	C748	PF00169
7	4872367	4875114	ENSTNIG00000010015	.	+	C748	PF00169
7	4886754	4890895	ENSTNIG00000010017	.	-	C1294	PF01529
7	4937870	4939303	ENSTNIG00000010026	.	-	C1294	PF01529
7	5161081	5172376	ENSTNIG00000010040	.	+	C402	PF00069
7	5161081	5172376	ENSTNIG00000010040	.	+	C981	PF00536
7	5161081	5172376	ENSTNIG00000010040	.	+	C1531	PF07647
7	5161081	5172376	ENSTNIG00000010040	.	+	C1689	PF07714
7	5180044	5181901	ENSTNIG00000010041	.	+	C402	PF00069
7	5180044	5181901	ENSTNIG00000010041	.	+	C981	PF00536
7	5180044	5181901	ENSTNIG00000010041	.	+	C1531	PF07647
7	5180044	5181901	ENSTNIG00000010041	.	+	C1689	PF07714
7	5250486	5257497	ENSTNIG00000010047	.	+	C402	PF00069
7	5250486	5257497	ENSTNIG00000010047	.	+	C1689	PF07714
7	5306972	5320346	ENSTNIG00000010051	.	-	C850	PF00307
7	5360598	5362332	ENSTNIG00000010054	.	+	C598	PF00096
7	5394186	5417580	ENSTNIG00000010056	.	+	C850	PF00307
7	5421219	5425868	ENSTNIG00000010057	.	+	C598	PF00096
7	5499522	5501936	ENSTNIG00000011746	.	-	C598	PF00096
7	5698764	5701355	ENSTNIG00000011762	.	-	C401	PF00069
7	5705789	5707347	ENSTNIG00000011763	.	+	C718	PF00153
7	5716130	5718070	ENSTNIG00000011766	.	-	C718	PF00153
7	5734406	5742278	ENSTNIG00000011768	.	-	C401	PF00069
7	5767414	5781789	ENSTNIG00000011772	.	-	C401	PF00069
7	5856544	5860141	ENSTNIG00000011780	.	-	C636	PF00097
7	5863429	5864401	ENSTNIG00000001665	.	+	C14	PF00001
7	5894330	5898966	ENSTNIG00000011782	.	-	C636	PF00097
7	5914928	5915864	ENSTNIG00000011785	.	+	C14	PF00001
7	6157968	6159756	ENSTNIG00000002462	.	-	C1647	PF07686
7	6195144	6196452	ENSTNIG00000011803	.	-	C720	PF00153
7	6197759	6200075	ENSTNIG00000011804	.	-	C720	PF00153
7	6211863	6215425	ENSTNIG00000011806	.	+	C1647	PF07686
7	6373662	6376792	ENSTNIG00000011821	.	+	C1385	PF02893
7	6398946	6406384	ENSTNIG00000011823	.	+	C1385	PF02893
7	6409047	6410112	ENSTNIG00000011824	.	-	C193	PF00029
7	6412174	6413413	ENSTNIG00000011825	.	-	C193	PF00029
7	6416383	6426775	ENSTNIG00000001569	.	+	C749	PF00169
7	6496588	6503031	ENSTNIG00000011830	.	-	C749	PF00169
7	6980674	7024162	ENSTNIG00000010767	.	+	C234	PF00041
7	6980674	7024162	ENSTNIG00000010767	.	+	C317	PF00047
7	6980674	7024162	ENSTNIG00000010767	.	+	C1572	PF07679
7	6980674	7024162	ENSTNIG00000010767	.	+	C1630	PF07686
7	7031801	7089424	ENSTNIG00000010768	.	-	C234	PF00041
7	7031801	7089424	ENSTNIG00000010768	.	-	C317	PF00047
7	7031801	7089424	ENSTNIG00000010768	.	-	C1572	PF07679
7	7031801	7089424	ENSTNIG00000010768	.	-	C1630	PF07686
7	7157174	7214137	ENSTNIG00000010769	.	-	C184	PF00028
7	7157174	7214137	ENSTNIG00000010769	.	-	C1756	PF08266
7	7291329	7320221	ENSTNIG00000010770	.	+	C184	PF00028
7	7291329	7320221	ENSTNIG00000010770	.	+	C1756	PF08266
7	7508802	7522351	ENSTNIG00000010783	.	-	C1392	PF02931
7	7508802	7522351	ENSTNIG00000010783	.	-	C1405	PF02932
7	7591947	7612952	ENSTNIG00000010784	.	+	C1392	PF02931
7	7591947	7612952	ENSTNIG00000010784	.	+	C1405	PF02932
7	7684258	7684638	ENSTNIG00000001930	.	+	C1412	PF02961
7	7685858	7686580	ENSTNIG00000010790	.	+	C1412	PF02961
7	7986867	7990326	ENSTNIG00000016160	.	-	C210	PF00036
7	8019440	8029790	ENSTNIG00000016156	.	-	C210	PF00036
7	8047938	8048790	ENSTNIG00000000974	.	-	C878	PF00386
7	8050005	8050786	ENSTNIG00000016155	.	-	C878	PF00386
7	8076832	8080704	ENSTNIG00000016151	.	+	C826	PF00240
7	8085564	8087717	ENSTNIG00000016150	.	-	C826	PF00240
7	8280999	8282570	ENSTNIG00000016132	.	+	C1175	PF00939
7	8284115	8288283	ENSTNIG00000016131	.	+	C1175	PF00939
7	8320731	8323647	ENSTNIG00000016125	.	-	C1089	PF00646
7	8324981	8328215	ENSTNIG00000016124	.	+	C1089	PF00646
7	8452737	8464279	ENSTNIG00000016116	.	-	C1145	PF00822
7	8460020	8460665	ENSTNIG00000016115	.	+	C1145	PF00822
7	8461715	8462351	ENSTNIG00000016114	.	+	C1145	PF00822
7	8465046	8465788	ENSTNIG00000016113	.	+	C1145	PF00822
7	8466263	8466821	ENSTNIG00000016112	.	+	C1145	PF00822
7	8467449	8468610	ENSTNIG00000016111	.	+	C1145	PF00822
7	8469335	8469965	ENSTNIG00000016110	.	+	C1145	PF00822
7	9093808	9097743	ENSTNIG00000014263	.	-	C532	PF00083
7	9093808	9097743	ENSTNIG00000014263	.	-	C1664	PF07690
7	9101049	9105485	ENSTNIG00000014262	.	+	C532	PF00083
7	9101049	9105485	ENSTNIG00000014262	.	+	C1664	PF07690
7	9114490	9120302	ENSTNIG00000014261	.	-	C532	PF00083
7	9114490	9120302	ENSTNIG00000014261	.	-	C1664	PF07690
7	9121837	9131195	ENSTNIG00000014260	.	-	C532	PF00083
7	9121837	9131195	ENSTNIG00000014260	.	-	C1664	PF07690
7	9259698	9290379	ENSTNIG00000014257	.	-	C399	PF00069
7	9294392	9313531	ENSTNIG00000014256	.	+	C399	PF00069
7	9393562	9407370	ENSTNIG00000019742	.	-	C1391	PF02931
7	9393562	9407370	ENSTNIG00000019742	.	-	C1403	PF02932
7	9420492	9421499	ENSTNIG00000004179	.	-	C1391	PF02931
7	9429816	9438065	ENSTNIG00000018194	.	+	C1391	PF02931
7	9429816	9438065	ENSTNIG00000018194	.	+	C1403	PF02932
7	9464812	9478685	ENSTNIG00000018195	.	+	C1391	PF02931
7	9464812	9478685	ENSTNIG00000018195	.	+	C1403	PF02932
7	9495472	9523034	ENSTNIG00000018196	.	+	C1391	PF02931
7	9495472	9523034	ENSTNIG00000018196	.	+	C1403	PF02932
7	9993035	9994479	ENSTNIG00000018216	.	+	C259	PF00046
7	10069141	10070310	ENSTNIG00000018219	.	-	C259	PF00046
7	10233348	10235511	ENSTNIG00000018232	.	-	C85	PF00008
7	10280511	10285724	ENSTNIG00000018236	.	+	C756	PF00169
7	10294498	10297100	ENSTNIG00000006321	.	+	C85	PF00008
7	10298013	10303989	ENSTNIG00000006322	.	-	C756	PF00169
7	10412445	10413399	ENSTNIG00000001281	.	+	C15	PF00001
7	10415199	10416153	ENSTNIG00000000235	.	+	C15	PF00001
7	10417672	10420614	ENSTNIG00000000089	.	+	C15	PF00001
7	10455547	10457098	ENSTNIG00000007680	.	+	C15	PF00001
7	10471017	10473052	ENSTNIG00000007676	.	+	C530	PF00079
7	10474422	10476306	ENSTNIG00000007675	.	+	C530	PF00079
7	10683351	10686990	ENSTNIG00000007660	.	+	C1663	PF07690
7	10740255	10754570	ENSTNIG00000007652	.	-	C1663	PF07690
7	10889153	10891265	ENSTNIG00000007634	.	-	C315	PF00047
7	10889153	10891265	ENSTNIG00000007634	.	-	C1568	PF07679
7	10889153	10891265	ENSTNIG00000007634	.	-	C1688	PF07714
7	10907139	10916589	ENSTNIG00000007633	.	+	C315	PF00047
7	10907139	10916589	ENSTNIG00000007633	.	+	C1568	PF07679
7	10907139	10916589	ENSTNIG00000007633	.	+	C1688	PF07714
7	11031705	11061849	ENSTNIG00000007629	.	-	C974	PF00535
7	11031705	11061849	ENSTNIG00000007629	.	-	C1102	PF00652
7	11117641	11135776	ENSTNIG00000007628	.	-	C974	PF00535
7	11117641	11135776	ENSTNIG00000007628	.	-	C1102	PF00652
7	11302670	11319650	ENSTNIG00000007623	.	+	C1474	PF04790
7	11326412	11330803	ENSTNIG00000007622	.	+	C1474	PF04790
7	11396085	11406559	ENSTNIG00000007615	.	+	C398	PF00069
7	11478047	11485742	ENSTNIG00000007611	.	-	C298	PF00047
7	11478047	11485742	ENSTNIG00000007611	.	-	C398	PF00069
7	11478047	11485742	ENSTNIG00000007611	.	-	C1631	PF07686
7	11478047	11485742	ENSTNIG00000007611	.	-	C1687	PF07714
7	11487562	11492240	ENSTNIG00000007610	.	-	C298	PF00047
7	11487562	11492240	ENSTNIG00000007610	.	-	C398	PF00069
7	11487562	11492240	ENSTNIG00000007610	.	-	C1631	PF07686
7	11487562	11492240	ENSTNIG00000007610	.	-	C1687	PF07714
7	11565629	11573342	ENSTNIG00000007606	.	-	C398	PF00069
7	11586401	11587121	ENSTNIG00000000699	.	+	C693	PF00125
7	11587288	11587699	ENSTNIG00000007603	.	-	C693	PF00125
7	11607611	11610936	ENSTNIG00000007601	.	+	C16	PF00001
7	11617559	11617955	ENSTNIG00000007600	.	+	C296	PF00047
7	11617559	11617955	ENSTNIG00000007600	.	+	C1628	PF07686
7	11622178	11622630	ENSTNIG00000000447	.	+	C296	PF00047
7	11622178	11622630	ENSTNIG00000000447	.	+	C1628	PF07686
7	11671707	11672841	ENSTNIG00000001505	.	-	C16	PF00001
8	555488	561824	ENSTNIG00000005684	.	+	C295	PF00047
8	636638	659527	ENSTNIG00000004325	.	+	C295	PF00047
8	636638	659527	ENSTNIG00000004325	.	+	C1621	PF07686
8	636638	659527	ENSTNIG00000004325	.	+	C1739	PF08205
8	704347	708584	ENSTNIG00000000620	.	+	C295	PF00047
8	704347	708584	ENSTNIG00000000620	.	+	C1621	PF07686
8	704347	708584	ENSTNIG00000000620	.	+	C1739	PF08205
8	729180	730695	ENSTNIG00000006403	.	-	C556	PF00089
8	745824	747446	ENSTNIG00000006406	.	-	C1277	PF01442
8	752876	753738	ENSTNIG00000006407	.	+	C1277	PF01442
8	803252	808350	ENSTNIG00000006679	.	-	C556	PF00089
8	944168	955246	ENSTNIG00000008201	.	-	C1731	PF07974
8	957269	960005	ENSTNIG00000008202	.	-	C1731	PF07974
8	1022522	1023843	ENSTNIG00000008204	.	+	C17	PF00001
8	1029465	1030545	ENSTNIG00000008205	.	-	C17	PF00001
8	3178585	3182910	ENSTNIG00000019074	.	+	C254	PF00046
8	3206555	3210911	ENSTNIG00000019079	.	-	C254	PF00046
8	3258175	3259739	ENSTNIG00000001049	.	+	C294	PF00047
8	3258175	3259739	ENSTNIG00000001049	.	+	C1610	PF07686
8	3260917	3262635	ENSTNIG00000019084	.	-	C294	PF00047
8	3260917	3262635	ENSTNIG00000019084	.	-	C1610	PF07686
8	3278401	3285564	ENSTNIG00000019086	.	-	C294	PF00047
8	3278401	3285564	ENSTNIG00000019086	.	-	C1567	PF07679
8	3278401	3285564	ENSTNIG00000019086	.	-	C1610	PF07686
8	3349964	3354419	ENSTNIG00000019091	.	+	C294	PF00047
8	3349964	3354419	ENSTNIG00000019091	.	+	C1567	PF07679
8	3349964	3354419	ENSTNIG00000019091	.	+	C1610	PF07686
8	3778334	3802113	ENSTNIG00000019112	.	+	C921	PF00431
8	3808673	3822593	ENSTNIG00000001199	.	+	C539	PF00084
8	3808673	3822593	ENSTNIG00000001199	.	+	C921	PF00431
8	3844566	3855524	ENSTNIG00000001340	.	+	C539	PF00084
8	3844566	3855524	ENSTNIG00000001340	.	+	C921	PF00431
8	3862188	3893738	ENSTNIG00000019113	.	+	C539	PF00084
8	4189927	4192127	ENSTNIG00000001750	.	+	C18	PF00001
8	4194434	4195527	ENSTNIG00000019122	.	+	C18	PF00001
8	4197568	4199261	ENSTNIG00000019123	.	+	C18	PF00001
8	5979069	5981159	ENSTNIG00000009674	.	-	C608	PF00096
8	6000545	6002021	ENSTNIG00000000528	.	-	C608	PF00096
8	6007739	6009022	ENSTNIG00000009675	.	+	C558	PF00089
8	6009751	6011292	ENSTNIG00000009676	.	+	C558	PF00089
8	6012815	6014805	ENSTNIG00000001559	.	-	C608	PF00096
8	6052174	6053222	ENSTNIG00000003486	.	+	C558	PF00089
8	6143695	6145213	ENSTNIG00000018472	.	+	C555	PF00089
8	6213230	6224625	ENSTNIG00000018464	.	+	C555	PF00089
8	6228082	6238357	ENSTNIG00000018463	.	-	C293	PF00047
8	6228082	6238357	ENSTNIG00000018463	.	-	C1569	PF07679
8	6228082	6238357	ENSTNIG00000018463	.	-	C1609	PF07686
8	6228082	6238357	ENSTNIG00000018463	.	-	C1740	PF08205
8	6312832	6336732	ENSTNIG00000018462	.	+	C293	PF00047
8	6312832	6336732	ENSTNIG00000018462	.	+	C1569	PF07679
8	6312832	6336732	ENSTNIG00000018462	.	+	C1609	PF07686
8	6312832	6336732	ENSTNIG00000018462	.	+	C1740	PF08205
8	6344863	6349676	ENSTNIG00000018461	.	+	C1335	PF02038
8	6387812	6388677	ENSTNIG00000000958	.	+	C1335	PF02038
8	6408298	6410940	ENSTNIG00000018456	.	+	C1314	PF01731
8	6411593	6413639	ENSTNIG00000018455	.	+	C1314	PF01731
8	6447082	6448530	ENSTNIG00000000031	.	+	C1606	PF07686
8	6448645	6450842	ENSTNIG00000018450	.	-	C1606	PF07686
8	6784647	6785771	ENSTNIG00000001781	.	+	C260	PF00046
8	6789828	6791597	ENSTNIG00000000494	.	+	C260	PF00046
8	6795090	6796522	ENSTNIG00000001780	.	+	C260	PF00046
8	6798682	6799750	ENSTNIG00000001769	.	+	C260	PF00046
8	6804549	6806026	ENSTNIG00000001768	.	+	C260	PF00046
8	6809048	6815288	ENSTNIG00000018427	.	+	C139	PF00018
8	6809048	6815288	ENSTNIG00000018427	.	+	C1541	PF07653
8	6866086	6870550	ENSTNIG00000018422	.	-	C139	PF00018
8	6866086	6870550	ENSTNIG00000018422	.	-	C1541	PF07653
8	7228456	7234134	ENSTNIG00000018393	.	+	C1448	PF03807
8	7245019	7248011	ENSTNIG00000018392	.	-	C1448	PF03807
8	7550625	7554285	ENSTNIG00000001687	.	-	C183	PF00028
8	7554510	7558295	ENSTNIG00000000810	.	-	C183	PF00028
8	7559049	7560241	ENSTNIG00000000942	.	-	C505	PF00071
8	7559049	7560241	ENSTNIG00000000942	.	-	C1767	PF08477
8	7562738	7565232	ENSTNIG00000000029	.	-	C780	PF00176
8	7562738	7565232	ENSTNIG00000000029	.	-	C842	PF00271
8	7571135	7576423	ENSTNIG00000018371	.	-	C183	PF00028
8	7578539	7580072	ENSTNIG00000001132	.	-	C505	PF00071
8	7578539	7580072	ENSTNIG00000001132	.	-	C1767	PF08477
8	7582104	7589267	ENSTNIG00000018370	.	-	C780	PF00176
8	7582104	7589267	ENSTNIG00000018370	.	-	C842	PF00271
8	7617424	7636875	ENSTNIG00000000845	.	-	C870	PF00373
8	7638301	7645114	ENSTNIG00000018366	.	-	C870	PF00373
8	7707196	7715989	ENSTNIG00000018358	.	-	C78	PF00005
8	7707196	7715989	ENSTNIG00000018358	.	-	C1104	PF00664
8	7716938	7724449	ENSTNIG00000018357	.	-	C78	PF00005
8	7716938	7724449	ENSTNIG00000018357	.	-	C1104	PF00664
8	7725609	7728401	ENSTNIG00000018356	.	-	C78	PF00005
8	7725609	7728401	ENSTNIG00000018356	.	-	C1104	PF00664
8	7867824	7870755	ENSTNIG00000018340	.	-	C823	PF00230
8	7871003	7871659	ENSTNIG00000001192	.	-	C1029	PF00595
8	7875483	7877467	ENSTNIG00000018339	.	-	C823	PF00230
8	7878381	7879532	ENSTNIG00000018338	.	-	C1029	PF00595
8	7913819	7917112	ENSTNIG00000018334	.	+	C124	PF00017
8	7952064	7957162	ENSTNIG00000018331	.	-	C124	PF00017
8	8043461	8047845	ENSTNIG00000018329	.	+	C1144	PF00812
8	8070565	8078487	ENSTNIG00000018328	.	+	C1144	PF00812
8	8100311	8101564	ENSTNIG00000018324	.	+	C209	PF00036
8	8100311	8101564	ENSTNIG00000018324	.	+	C1191	PF01023
8	8104570	8105342	ENSTNIG00000018323	.	+	C209	PF00036
8	8104570	8105342	ENSTNIG00000018323	.	+	C1191	PF01023
8	8107928	8108622	ENSTNIG00000001579	.	-	C209	PF00036
8	8207689	8211701	ENSTNIG00000018317	.	+	C138	PF00018
8	8207689	8211701	ENSTNIG00000018317	.	+	C1542	PF07653
8	8266943	8270813	ENSTNIG00000008301	.	+	C138	PF00018
8	8266943	8270813	ENSTNIG00000008301	.	+	C1542	PF07653
8	8285024	8320849	ENSTNIG00000008297	.	-	C400	PF00069
8	8390814	8392311	ENSTNIG00000008115	.	-	C400	PF00069
8	8414493	8416042	ENSTNIG00000008110	.	+	C1147	PF00822
8	8436423	8438087	ENSTNIG00000008107	.	-	C400	PF00069
8	8458777	8462909	ENSTNIG00000008104	.	-	C1147	PF00822
8	8471389	8475161	ENSTNIG00000008103	.	-	C1147	PF00822
8	8479660	8487458	ENSTNIG00000008102	.	-	C400	PF00069
8	9107019	9108997	ENSTNIG00000008040	.	+	C158	PF00020
8	9135150	9138768	ENSTNIG00000008036	.	-	C540	PF00084
8	9135150	9138768	ENSTNIG00000008036	.	-	C554	PF00089
8	9135150	9138768	ENSTNIG00000008036	.	-	C922	PF00431
8	9135150	9138768	ENSTNIG00000008036	.	-	C1522	PF07645
8	9139430	9142597	ENSTNIG00000008035	.	-	C540	PF00084
8	9139430	9142597	ENSTNIG00000008035	.	-	C554	PF00089
8	9139430	9142597	ENSTNIG00000008035	.	-	C922	PF00431
8	9139430	9142597	ENSTNIG00000008035	.	-	C1522	PF07645
8	9143314	9146423	ENSTNIG00000008034	.	+	C158	PF00020
8	9259223	9263479	ENSTNIG00000008028	.	+	C960	PF00515
8	9259223	9263479	ENSTNIG00000008028	.	+	C1714	PF07719
8	9279348	9286488	ENSTNIG00000008027	.	+	C960	PF00515
8	9279348	9286488	ENSTNIG00000008027	.	+	C1714	PF07719
8	9287870	9289793	ENSTNIG00000008026	.	-	C889	PF00400
8	9299544	9305639	ENSTNIG00000008024	.	+	C931	PF00443
8	9299544	9305639	ENSTNIG00000008024	.	+	C1064	PF00627
8	9307201	9309294	ENSTNIG00000001017	.	+	C292	PF00047
8	9315945	9318559	ENSTNIG00000001042	.	+	C292	PF00047
8	9315945	9318559	ENSTNIG00000001042	.	+	C1608	PF07686
8	9321776	9326719	ENSTNIG00000008023	.	+	C931	PF00443
8	9321776	9326719	ENSTNIG00000008023	.	+	C1064	PF00627
8	9342570	9344673	ENSTNIG00000008021	.	+	C292	PF00047
8	9342570	9344673	ENSTNIG00000008021	.	+	C1608	PF07686
8	9370111	9374713	ENSTNIG00000008019	.	-	C889	PF00400
8	9556251	9556880	ENSTNIG00000001377	.	+	C1110	PF00690
8	9557006	9562255	ENSTNIG00000008007	.	+	C1110	PF00690
8	9702063	9705758	ENSTNIG00000003520	.	-	C599	PF00096
8	9721161	9728117	ENSTNIG00000003518	.	+	C599	PF00096
8	9795926	9799618	ENSTNIG00000001728	.	-	C299	PF00047
8	9803168	9804313	ENSTNIG00000001432	.	+	C299	PF00047
8	10226112	10228478	ENSTNIG00000013304	.	-	C1285	PF01485
8	10239574	10244494	ENSTNIG00000013306	.	-	C1285	PF01485
9	1201424	1201973	ENSTNIG00000011997	.	-	C105	PF00010
9	1205216	1205840	ENSTNIG00000011996	.	-	C105	PF00010
9	1320890	1321673	ENSTNIG00000011986	.	+	C103	PF00010
9	1326321	1327229	ENSTNIG00000011985	.	+	C103	PF00010
9	1374857	1378506	ENSTNIG00000011982	.	-	C75	PF00003
9	1374857	1378506	ENSTNIG00000011982	.	-	C1205	PF01094
9	1374857	1378506	ENSTNIG00000011982	.	-	C1515	PF07562
9	1380195	1383447	ENSTNIG00000011981	.	-	C75	PF00003
9	1380195	1383447	ENSTNIG00000011981	.	-	C1205	PF01094
9	1380195	1383447	ENSTNIG00000011981	.	-	C1515	PF07562
9	1386269	1387948	ENSTNIG00000011980	.	-	C1428	PF03248
